,StationName,WaterYear,pH,Hydrogen,Calcium,Magnesium,Sodium,Potassium,Ammonium,Chloride,Sulfate,Nitrate,Dissolved_organic_carbon,Snow_depth
1738,WEST YELLOWSTONE MT,2011,5.8,1.6,5.6,1.9,2.9,1.7,9.6,2.3,3.7,7,2.36,117.0
1739,WEST YELLOWSTONE MT,2012,5.5,3.2,15.5,3.3,6.1,1.8,12,3.2,5.8,7.1,1.3,86.0
1745,WOLF CREEK PASS CO,1993,4.9,12.6,<3.1,2,<3,<0.5,2.9,<1.1,9.6,6.3,0.3,295.0
1746,WOLF CREEK PASS CO,1994,5.1,7.9,10.5,<1.7,<3,2,5.4,3.4,<0.6,11.2,1.1,170.0
1747,WOLF CREEK PASS CO,1995,5.1,7.9,8.5,<1.7,<3,<0.5,4.9,<1.1,9.2,9.6,0.8,287.0
1748,WOLF CREEK PASS CO,1996,6.1,0.8,27.8,2.6,3.5,1.3,3.5,2.5,12.3,12.7,0.6,196.0
1749,WOLF CREEK PASS CO,1997,6.0,1.0,18.4,1.9,,0.5,3.5,1.7,8.1,8.6,0.9,290.0
1750,WOLF CREEK PASS CO,1998,5.2,6.3,12.5,2.5,3.5,0.5,3.8,1.7,9.2,9.5,0.4,175.0
1751,WOLF CREEK PASS CO,1999,5.6,2.5,17.4,2.5,2.7,3.2,5.9,2,11.5,10.1,1.2,178.0
1752,WOLF CREEK PASS CO,2000,5.2,6.3,12,2.5,2.8,1.2,4.9,1.7,9,13,0.9,142.0
1753,WOLF CREEK PASS CO,2001,5.2,6.3,7.5,1.6,1.4,2,5.3,<0.6,9,11.1,0.9,239.0
1754,WOLF CREEK PASS CO,2002,5.9,1.3,22.9,3.3,2.6,3.2,3.7,2.3,8.1,15.4,1.2,117.0
1755,WOLF CREEK PASS CO,2003,5.7,2.0,18.4,3.3,4,3.8,4.4,2,9.8,10.9,1.16,198.0
1756,WOLF CREEK PASS CO,2004,5.3,5.0,7.1,2,<1,5.2,7.9,2,9.2,11.4,1.44,188.0
1757,WOLF CREEK PASS CO,2005,5.2,6.3,4,0.8,1,0.5,3.2,1.1,5.8,7.4,0.29,323.0
1758,WOLF CREEK PASS CO,2006,5.5,3.2,14.4,2.5,3.7,1.1,7.6,3.4,9.4,15.8,0.52,211.0
1759,WOLF CREEK PASS CO,2007,5.7,2.0,29.1,3.3,3.2,1.8,4.2,2.8,10,11.4,0.76,178.0
1760,WOLF CREEK PASS CO,2008,5.2,6.3,12.9,1.6,1.7,0.7,3.4,1.1,4.8,8.4,0.34,264.0
1761,WOLF CREEK PASS CO,2009,6.3,0.5,24.9,2.5,2.2,1.5,5,1.7,8.3,9.3,0.71,178.0
1762,WOLF CREEK PASS CO,2010,5.4,4.0,8,1.6,1.5,0.6,5,1.1,5.2,9.3,0.31,272.0
1763,WOLF CREEK PASS CO,2011,6.0,1.0,15.2,2.9,2.4,1.9,7.9,1.4,7.7,10.7,1.17,249.0
1764,WOLF CREEK PASS CO,2012,5.6,2.5,25.4,4.1,3,3.3,<1.1,2.4,7.3,8.7,1.2,173.0
1765,WOLF CREEK PASS CO,2013,5.5,3.2,13,4.1,1.3,5.1,5.7,2.3,4.8,7.9,1.3,165.0
1766,WOLF CREEK PASS CO,2014,6.5,0.3,21,4.1,2.9,2.6,6.3,2.8,6.9,9.9,0.58,198.0
1767,WOLF CREEK PASS CO,2015,5.6,2.5,7.6,1.2,1.7,1,5.7,1.7,4.4,6.9,0.38,160.0
1768,WOLF CREEK PASS CO,2016,5.7,2.0,15.9,2.5,2.2,2,5.2,2.3,5.2,8,0.58,163.0
1769,WOLF CREEK PASS CO,2017,5.3,5.0,4,0.8,0.4,0.6,3,0.8,3.3,4.8,0.26,244.0
1770,WOLF CREEK PASS CO,2018,6.4,0.4,24.9,3.5,2.3,1.5,9,2,7.7,9.4,0.62,198.0
